Date,GOOGL,MSFT,FCT,NDIA,SPY,SPHY,XCCC,SRLN
2020-03-03 00:00:00-05:00,66.809326171875,158.38198852539062,7.807605266571045,,280.15338134765625,19.553754806518555,,34.645503997802734
2020-03-04 00:00:00-05:00,69.00080871582031,164.19699096679688,7.931222915649414,,291.9290466308594,19.735576629638672,,34.897220611572266
2020-03-05 00:00:00-05:00,65.66263580322266,160.07644653320312,7.723022937774658,,282.224853515625,19.53859519958496,,34.52345657348633
2020-03-06 00:00:00-05:00,64.71273040771484,155.5514678955078,7.651453495025635,,277.5594177246094,19.387075424194336,,34.21072769165039
2020-03-09 00:00:00-04:00,60.71981430053711,145.0093536376953,7.1309428215026855,,255.88351440429688,18.152177810668945,,33.058921813964844
2020-03-10 00:00:00-04:00,63.68540954589844,154.92568969726562,7.202511787414551,,269.1241455078125,18.629470825195312,,33.829315185546875
2020-03-11 00:00:00-04:00,60.475589752197266,147.9072723388672,6.922741889953613,,256.00482177734375,18.258243560791016,,32.708038330078125
2020-03-12 00:00:00-04:00,55.51378631591797,133.8800048828125,6.4607954025268555,,231.510986328125,17.546098709106445,,31.220611572265625
2020-03-13 00:00:00-04:00,60.64390182495117,152.91358947753906,6.675503253936768,,251.30198669433594,17.96277618408203,,32.38005447387695
2020-03-16 00:00:00-04:00,53.588497161865234,130.3756103515625,6.252589702606201,,223.80360412597656,17.197608947753906,,30.77820587158203
2020-03-17 00:00:00-04:00,55.83891296386719,141.11024475097656,6.30463981628418,,235.88723754882812,17.265777587890625,,31.418933868408203
2020-03-18 00:00:00-04:00,54.49695587158203,135.17005920410156,5.562918663024902,,223.94354248046875,16.614246368408203,,30.29766845703125
2020-03-19 00:00:00-04:00,55.519779205322266,137.39404296875,5.06843900680542,,224.41940307617188,16.09908103942871,,29.222131729125977
2020-03-20 00:00:00-04:00,53.34926986694336,132.2337188720703,5.179045677185059,,214.74826049804688,15.720273971557617,,29.237380981445312
2020-03-23 00:00:00-04:00,52.646080017089844,130.91473388671875,4.931803226470947,,209.25750732421875,15.621788024902344,,27.505882263183594
2020-03-24 00:00:00-04:00,56.43572998046875,142.81431579589844,5.4327921867370605,,228.21693420410156,16.01573944091797,,28.46697425842285
2020-03-25 00:00:00-04:00,55.01785659790039,141.4471893310547,5.771122455596924,,231.63340759277344,16.349088668823242,,29.443336486816406
2020-03-26 00:00:00-04:00,58.079341888427734,150.29493713378906,6.128971099853516,,245.15841674804688,16.962745666503906,,30.465465545654297
2020-03-27 00:00:00-04:00,55.44935989379883,144.12364196777344,5.979322910308838,,237.85621643066406,17.030933380126953,,29.87049102783203
2020-03-30 00:00:00-04:00,57.249794006347656,154.2613983154297,5.998844623565674,,245.58074951171875,17.18244743347168,,30.381561279296875
2020-03-31 00:00:00-04:00,58.03089904785156,151.8352813720703,6.187527656555176,,241.92030334472656,17.091535568237305,,30.518848419189453
2020-04-01 00:00:00-04:00,55.04182815551758,146.4439239501953,6.045095920562744,,231.0326690673828,16.851560592651367,,29.660470962524414
2020-04-02 00:00:00-04:00,55.7874755859375,149.47654724121094,6.182934284210205,,236.3638458251953,17.00392723083496,,30.419221878051758
2020-04-03 00:00:00-04:00,54.572364807128906,148.09983825683594,6.097607135772705,,232.9473876953125,16.737287521362305,,29.675796508789062
2020-04-06 00:00:00-04:00,59.09168243408203,159.11367797851562,6.484862804412842,,248.59364318847656,16.912504196166992,,30.909740447998047
2020-04-07 00:00:00-04:00,59.06021499633789,157.4000244140625,6.668639659881592,,248.84701538085938,16.973451614379883,,31.591854095458984
2020-04-08 00:00:00-04:00,60.28081512451172,158.97889709472656,6.734278202056885,,257.2004089355469,17.33150863647461,,31.883089065551758
2020-04-09 00:00:00-04:00,60.25933837890625,158.98849487304688,6.9836931228637695,,261.1144104003906,18.268558502197266,,32.47323226928711
2020-04-13 00:00:00-04:00,60.45112228393555,159.34471130371094,6.773656368255615,,258.7303771972656,17.979068756103516,,32.266292572021484
2020-04-14 00:00:00-04:00,63.18898010253906,167.22964477539062,6.819605827331543,,266.3610534667969,18.12381362915039,,32.442569732666016
2020-04-15 00:00:00-04:00,62.79293441772461,165.47744750976562,6.760531902313232,,260.70135498046875,17.94097900390625,,32.273956298828125
2020-04-16 00:00:00-04:00,62.79942321777344,170.4451904296875,6.675203323364258,,261.9591064453125,18.1009521484375,,32.1053581237793
2020-04-17 00:00:00-04:00,63.87668991088867,171.94712829589844,6.721151828765869,,269.0359802246094,18.19237518310547,,32.296966552734375
2020-04-20 00:00:00-04:00,62.98521041870117,168.5389862060547,6.675203323364258,,264.2960510253906,17.9866886138916,,32.166664123535156
2020-04-21 00:00:00-04:00,60.53852081298828,161.5686798095703,6.589877605438232,,256.271240234375,17.758127212524414,,31.760469436645508
2020-04-22 00:00:00-04:00,62.84836959838867,167.056396484375,6.675203323364258,,261.9591064453125,17.857168197631836,,31.79111671447754
2020-04-23 00:00:00-04:00,63.48563766479492,165.0345916748047,6.727713584899902,,261.9402770996094,17.758127212524414,,31.83710479736328
2020-04-24 00:00:00-04:00,63.75682830810547,168.04800415039062,6.740840911865234,,265.5914306640625,17.742897033691406,,31.806434631347656
2020-04-27 00:00:00-04:00,63.47015380859375,167.56663513183594,6.753967761993408,,269.4208068847656,17.76575469970703,,31.890758514404297
2020-04-28 00:00:00-04:00,61.5588493347168,163.48452758789062,6.767095565795898,,268.1819152832031,17.788604736328125,,31.944406509399414
2020-04-29 00:00:00-04:00,67.03206634521484,170.8206787109375,6.8852410316467285,,275.2025146484375,18.070478439331055,,32.166664123535156
2020-04-30 00:00:00-04:00,67.25780487060547,172.53443908691406,6.839297294616699,,272.6401062011719,18.009525299072266,,32.01337432861328
2020-05-01 00:00:00-04:00,65.79048919677734,168.06724548339844,6.72218656539917,,265.4224853515625,17.865509033203125,,31.759422302246094
2020-05-04 00:00:00-04:00,66.06916809082031,172.17820739746094,6.72218656539917,,266.15460205078125,17.811878204345703,,31.60550308227539
2020-05-05 00:00:00-04:00,67.37367248535156,174.0266876220703,6.7883501052856445,,268.6136169433594,17.90381622314453,,32.005680084228516
2020-05-06 00:00:00-04:00,67.19438171386719,175.7403564453125,6.821431636810303,,266.7928466796875,17.88083267211914,,31.967212677001953
2020-05-07 00:00:00-04:00,68.38551330566406,176.76087951660156,6.814815521240234,,270.0121154785156,17.934457778930664,,32.04416275024414
2020-05-08 00:00:00-04:00,69.13765716552734,177.80067443847656,6.894211292266846,,274.4797668457031,17.96510124206543,,32.121131896972656
2020-05-11 00:00:00-04:00,70.09904479980469,179.7838897705078,6.861129283905029,,274.53607177734375,17.98808479309082,,32.159584045410156
2020-05-12 00:00:00-04:00,68.68017578125,175.7115020751953,6.887595176696777,,269.0640869140625,18.003402709960938,,32.136505126953125
2020-05-13 00:00:00-04:00,67.3392105102539,173.0543212890625,6.8545122146606445,,264.3055114746094,17.865509033203125,,32.11342239379883
2020-05-14 00:00:00-04:00,67.76522827148438,173.8052520751953,6.814815521240234,,267.46856689453125,17.8731746673584,,32.005680084228516
2020-05-15 00:00:00-04:00,68.57429504394531,176.33729553222656,6.80819845199585,,268.6981506347656,17.857845306396484,,31.967212677001953
2020-05-18 00:00:00-04:00,69.17960357666016,178.02206420898438,6.907445430755615,,276.8825988769531,18.14130973815918,,32.22114944458008
2020-05-19 00:00:00-04:00,68.64122009277344,176.7897491455078,6.927294731140137,,274.03863525390625,18.118324279785156,,32.31350326538086
2020-05-20 00:00:00-04:00,70.37722778320312,179.241943359375,7.006689071655273,,278.69403076171875,18.371137619018555,,32.521297454833984
2020-05-21 00:00:00-04:00,70.25686645507812,177.08905029296875,7.013303756713867,,276.76995849609375,18.286863327026367,,32.63671112060547
2020-05-22 00:00:00-04:00,70.58099365234375,177.16629028320312,7.086086273193359,,277.29559326171875,18.401782989501953,,32.8060188293457
2020-05-26 00:00:00-04:00,70.98702239990234,175.2933349609375,7.139016151428223,,280.7120361328125,18.631616592407227,,33.006103515625
2020-05-27 00:00:00-04:00,70.9325942993164,175.5250244140625,7.231643199920654,,284.8887023925781,18.59330940246582,,33.17538833618164
2020-05-28 00:00:00-04:00,70.8307113647461,175.1292266845703,7.317654609680176,,284.3631591796875,18.623958587646484,,33.32933044433594
2020-05-29 00:00:00-04:00,71.59383392333984,176.91526794433594,7.357356071472168,,285.6302490234375,18.715883255004883,,33.183101654052734
2020-06-01 00:00:00-04:00,71.6612548828125,176.50979614257812,7.400769233703613,,286.7846374511719,18.85678482055664,,33.306766510009766
2020-06-02 00:00:00-04:00,72.03282928466797,178.5178985595703,7.434166431427002,,289.15924072265625,19.056982040405273,,33.54638671875
2020-06-03 00:00:00-04:00,71.8800048828125,178.9523162841797,7.474242687225342,,293.00750732421875,19.126277923583984,,33.75508117675781
2020-06-04 00:00:00-04:00,70.6339340209961,176.5966796875,7.480922222137451,,292.23779296875,19.157087326049805,,33.67007064819336
2020-06-05 00:00:00-04:00,71.91845703125,180.72872924804688,7.534357070922852,,299.7276916503906,19.388080596923828,,33.97151565551758
2020-06-08 00:00:00-04:00,72.31900024414062,181.84861755371094,7.594472408294678,,303.3507080078125,19.395774841308594,,34.126121520996094
2020-06-09 00:00:00-04:00,72.52076721191406,183.23886108398438,7.594472408294678,,301.08868408203125,19.241777420043945,,34.03335189819336
2020-06-10 00:00:00-04:00,73.15104675292969,190.03549194335938,7.56775426864624,,299.40863037109375,19.257177352905273,,34.02561569213867
2020-06-11 00:00:00-04:00,70.0146484375,179.8308868408203,7.3072590827941895,,282.14801025390625,18.787487030029297,,33.2835807800293
2020-06-12 00:00:00-04:00,70.56501770019531,181.2500457763672,7.4074482917785645,,285.5269470214844,18.979982376098633,,33.66233444213867
2020-06-15 00:00:00-04:00,70.95556640625,182.40859985351562,7.374050617218018,,288.19256591796875,19.157087326049805,,33.77053451538086
2020-06-16 00:00:00-04:00,72.24059295654297,186.87850952148438,7.447525501251221,,293.7395324707031,19.257177352905273,,33.8632926940918
2020-06-17 00:00:00-04:00,72.54373931884766,187.52536010742188,7.467565059661865,,292.5193786621094,19.164783477783203,,33.894229888916016
2020-06-18 00:00:00-04:00,71.6238021850586,189.5334930419922,7.434166431427002,,292.63201904296875,19.218685150146484,,33.840110778808594
2020-06-19 00:00:00-04:00,71.15034484863281,188.40390014648438,7.434166431427002,,290.9596252441406,19.157087326049805,,33.840110778808594
2020-06-22 00:00:00-04:00,72.44984436035156,193.63658142089844,7.400769233703613,,292.82623291015625,19.141685485839844,,33.894229888916016
2020-06-23 00:00:00-04:00,73.11508178710938,194.93020629882812,7.414128303527832,,294.1742858886719,19.157087326049805,,34.02561569213867
2020-06-24 00:00:00-04:00,71.5528793334961,191.00091552734375,7.327297687530518,,286.6703186035156,18.987688064575195,,33.77053451538086
2020-06-25 00:00:00-04:00,71.97239685058594,193.4145050048828,7.29390287399292,,289.7435302734375,18.995384216308594,,33.64688491821289
2020-06-26 00:00:00-04:00,68.04889678955078,189.54312133789062,7.193709373474121,,282.8617248535156,18.849090576171875,,33.337677001953125
2020-06-29 00:00:00-04:00,69.77841186523438,191.58018493652344,7.200389385223389,,287.0191345214844,18.79519271850586,,33.27584457397461
2020-06-30 00:00:00-04:00,70.82121276855469,196.4748992919922,7.273859977722168,,290.69573974609375,18.872188568115234,,33.53092575073242
2020-07-01 00:00:00-04:00,72.01734161376953,197.62376403808594,7.283979415893555,,292.7318420410156,18.958084106445312,,33.678436279296875
2020-07-02 00:00:00-04:00,73.41224670410156,199.12986755371094,7.24351167678833,,294.343994140625,18.98128890991211,,33.7327995300293
2020-07-06 00:00:00-04:00,74.89653778076172,203.41636657714844,7.2569990158081055,,298.8879089355469,19.112836837768555,,33.85699462890625
2020-07-07 00:00:00-04:00,74.41059875488281,201.05104064941406,7.236767292022705,,295.8052673339844,19.058666229248047,,33.717254638671875
2020-07-08 00:00:00-04:00,75.09381866455078,205.47274780273438,7.223280906677246,,298.0677490234375,19.097366333007812,,33.546451568603516
2020-07-09 00:00:00-04:00,75.845947265625,206.9112548828125,7.196300029754639,,296.37091064453125,19.03545379638672,,33.51539611816406
2020-07-10 00:00:00-04:00,76.86228942871094,206.28370666503906,7.196300029754639,,299.3970031738281,19.027729034423828,,33.63185119628906
2020-07-13 00:00:00-04:00,75.52482604980469,199.911865234375,7.20304536819458,,296.80450439453125,19.03545379638672,,33.63185119628906
2020-07-14 00:00:00-04:00,75.95582580566406,201.14759826660156,7.20304536819458,,300.6507873535156,19.128311157226562,,33.74055480957031
2020-07-15 00:00:00-04:00,75.7570571899414,200.84829711914062,7.2569990158081055,,303.41290283203125,19.267602920532227,,33.91133499145508
2020-07-16 00:00:00-04:00,75.65917205810547,196.8707275390625,7.250257968902588,,302.4136657714844,19.23664665222168,,33.833717346191406
2020-07-17 00:00:00-04:00,75.75555419921875,195.86669921875,7.250257968902588,,303.2903747558594,19.290813446044922,,33.98897933959961
2020-07-20 00:00:00-04:00,78.10236358642578,204.2852783203125,7.2569990158081055,,305.741455078125,19.41461944580078,,34.15201950073242
2020-07-21 00:00:00-04:00,77.70681762695312,201.53375244140625,7.27723503112793,,306.3919677734375,19.59259605407715,,34.22964096069336
2020-07-22 00:00:00-04:00,78.15280151367188,204.43003845214844,7.263744354248047,,308.1358947753906,19.639022827148438,,34.299530029296875
2020-07-23 00:00:00-04:00,75.75056457519531,195.53843688964844,7.27723503112793,,304.45928955078125,19.55390167236328,,34.22188186645508
2020-07-24 00:00:00-04:00,75.32405090332031,194.34130859375,7.310957431793213,,302.49853515625,19.61581039428711,,34.22188186645508
2020-07-27 00:00:00-04:00,76.38383483886719,196.8031463623047,7.364914417266846,,304.7044982910156,19.677711486816406,,34.2762336730957
2020-07-28 00:00:00-04:00,75.0963134765625,195.03643798828125,7.385146141052246,,302.7718505859375,19.654499053955078,,34.299530029296875
2020-07-29 00:00:00-04:00,76.08817291259766,197.00588989257812,7.378401279449463,,306.49560546875,19.74735450744629,,34.353878021240234
2020-07-30 00:00:00-04:00,76.830322265625,196.8514404296875,7.317700386047363,,305.40203857421875,19.731876373291016,,34.353878021240234
2020-07-31 00:00:00-04:00,74.31221008300781,197.92303466796875,7.331186771392822,,307.8153991699219,19.786043167114258,,34.299530029296875
2020-08-03 00:00:00-04:00,74.05300903320312,209.05447387695312,7.348215579986572,,309.955322265625,19.77671241760254,,34.416473388671875
2020-08-04 00:00:00-04:00,73.58055114746094,205.91680908203125,7.348215579986572,,311.1526184082031,19.846704483032227,,34.416473388671875
2020-08-05 00:00:00-04:00,73.86972045898438,205.57894897460938,7.477606773376465,,313.0851745605469,19.854488372802734,,34.5178337097168
2020-08-06 00:00:00-04:00,75.1612319946289,208.87106323242188,7.42993688583374,,315.177978515625,19.89337158203125,,34.61142349243164
2020-08-07 00:00:00-04:00,74.8326187133789,205.13482666015625,7.443556785583496,,315.4042663574219,19.885587692260742,,34.57241439819336
2020-08-10 00:00:00-04:00,74.75521087646484,201.05104064941406,7.518468856811523,,316.3470153808594,19.89337158203125,,34.63479995727539
2020-08-11 00:00:00-04:00,73.942138671875,196.3494110107422,7.504849433898926,,313.735595703125,19.792272567749023,,34.61142349243164
2020-08-12 00:00:00-04:00,75.27560424804688,201.95855712890625,7.491227149963379,,318.1098327636719,19.768938064575195,,34.61142349243164
2020-08-13 00:00:00-04:00,75.74556732177734,201.48548889160156,7.498039722442627,,317.5347900390625,19.77671241760254,,34.65819549560547
2020-08-14 00:00:00-04:00,75.14525604248047,201.67857360839844,7.504849433898926,,317.5442810058594,19.70671844482422,,34.66599655151367
2020-08-17 00:00:00-04:00,75.72509002685547,203.01087951660156,7.579761981964111,,318.5529479980469,19.792272567749023,,34.759552001953125
2020-08-18 00:00:00-04:00,77.6998291015625,204.1790313720703,7.607001781463623,,319.2411193847656,19.823379516601562,,34.76736068725586
2020-08-19 00:00:00-04:00,77.1419677734375,202.9403076171875,7.613813400268555,,317.91192626953125,19.76116180419922,,34.65819549560547
2020-08-20 00:00:00-04:00,78.72215270996094,207.6630096435547,7.627431869506836,,318.9017333984375,19.800046920776367,,34.728363037109375
2020-08-21 00:00:00-04:00,78.68819427490234,206.15330505371094,7.64105224609375,,320.03302001953125,19.823379516601562,,34.775142669677734
2020-08-24 00:00:00-04:00,79.16664123535156,206.8016815185547,7.607001781463623,,323.27593994140625,19.916698455810547,,34.7205696105957
2020-08-25 00:00:00-04:00,80.20045471191406,209.49208068847656,7.593381404876709,,324.4071960449219,19.916698455810547,,34.81413269042969
2020-08-26 00:00:00-04:00,82.11225891113281,214.021240234375,7.6206207275390625,,327.6595458984375,19.940027236938477,,34.86091232299805
2020-08-27 00:00:00-04:00,81.33265686035156,219.2761688232422,7.607001781463623,,328.37603759765625,19.932247161865234,,34.85312271118164
2020-08-28 00:00:00-04:00,81.87752532958984,221.53111267089844,7.647862911224365,,330.49713134765625,19.916698455810547,,34.98567199707031
2020-08-31 00:00:00-04:00,81.38310241699219,218.26004028320312,7.634243488311768,,329.2998352050781,19.90892219543457,,34.94667434692383
2020-09-01 00:00:00-04:00,82.65913391113281,219.94395446777344,7.665179252624512,,332.40142822265625,20.00892448425293,,35.09550857543945
2020-09-02 00:00:00-04:00,85.77105712890625,224.18275451660156,7.665179252624512,,337.2093200683594,20.01673126220703,,35.11116027832031
2020-09-03 00:00:00-04:00,81.3821029663086,210.29534912109375,7.637678623199463,,325.60443115234375,19.9229793548584,,34.87620544433594
2020-09-04 00:00:00-04:00,78.9698715209961,207.3436279296875,7.651429653167725,,322.9459533691406,19.946430206298828,,34.962337493896484
2020-09-08 00:00:00-04:00,76.09266662597656,196.1272735595703,7.630805492401123,,314.1221923828125,19.8214168548584,,34.899696350097656
2020-09-09 00:00:00-04:00,77.27281951904297,204.47903442382812,7.651429653167725,,320.32525634765625,19.91517448425293,,35.025001525878906
2020-09-10 00:00:00-04:00,76.21502685546875,198.74989318847656,7.678926944732666,,314.76324462890625,19.876110076904297,,35.11116027832031
2020-09-11 00:00:00-04:00,75.70111846923828,197.4530792236328,7.665179252624512,,314.9234924316406,19.899545669555664,,35.18948745727539
2020-09-14 00:00:00-04:00,75.35501098632812,198.78858947753906,7.699551582336426,,319.0714416503906,19.813600540161133,,35.26780700683594
2020-09-15 00:00:00-04:00,76.66800689697266,202.04995727539062,7.665179252624512,,320.68353271484375,19.876110076904297,,35.27562713623047
2020-09-16 00:00:00-04:00,75.51782989501953,198.44021606445312,7.699551582336426,,319.41082763671875,19.9229793548584,,35.353946685791016
2020-09-17 00:00:00-04:00,74.26676177978516,196.3691864013672,7.685803413391113,,316.60150146484375,19.899545669555664,,35.36178207397461
2020-09-18 00:00:00-04:00,72.47132110595703,193.93040466308594,7.699551582336426,,312.95660400390625,19.883922576904297,,35.33045959472656
2020-09-21 00:00:00-04:00,71.42503356933594,196.01107788085938,7.658304214477539,,309.4735107421875,19.758913040161133,,35.1268196105957
2020-09-22 00:00:00-04:00,72.9073257446289,200.7338104248047,7.665179252624512,,312.62530517578125,19.7745361328125,,35.1346549987793
2020-09-23 00:00:00-04:00,70.38871002197266,194.1239776611328,7.562058448791504,,305.375244140625,19.610469818115234,,34.899696350097656
2020-09-24 00:00:00-04:00,71.06143951416016,196.64016723632812,7.582680702209473,,306.1891784667969,19.594839096069336,,34.899696350097656
2020-09-25 00:00:00-04:00,71.87051391601562,201.12091064453125,7.582680702209473,,311.1393737792969,19.547962188720703,,34.84486770629883
2020-09-28 00:00:00-04:00,72.8493881225586,202.68873596191406,7.610180377960205,,316.3071594238281,19.649534225463867,,34.93101119995117
2020-09-29 00:00:00-04:00,73.21697235107422,200.57894897460938,7.5895562171936035,,314.5845642089844,19.610469818115234,,34.97018051147461
2020-09-30 00:00:00-04:00,73.19599151611328,203.55003356933594,7.541436672210693,,316.9696960449219,19.758913040161133,,35.025001525878906
2020-10-01 00:00:00-04:00,74.3097152709961,205.6113739013672,7.551846504211426,,319.0046691894531,19.749488830566406,,35.095794677734375
2020-10-02 00:00:00-04:00,72.69656372070312,199.54347229003906,7.600434303283691,,315.97589111328125,19.757339477539062,,35.03287887573242
2020-10-05 00:00:00-04:00,74.05651092529297,203.598388671875,7.5934953689575195,,321.5791015625,19.914392471313477,,35.15871810913086
2020-10-06 00:00:00-04:00,72.46783447265625,199.2725067138672,7.579610347747803,,317.00750732421875,19.8986873626709,,35.03287887573242
2020-10-07 00:00:00-04:00,72.87336730957031,203.0661163330078,7.579610347747803,,322.52557373046875,19.945804595947266,,35.13511276245117
2020-10-08 00:00:00-04:00,74.08647155761719,203.79196166992188,7.579610347747803,,325.3840026855469,20.02432632446289,,35.15871810913086
2020-10-09 00:00:00-04:00,75.43592071533203,208.8533477783203,7.607375144958496,,328.2897033691406,20.055740356445312,,35.15085220336914
2020-10-12 00:00:00-04:00,78.13981628417969,214.26318359375,7.5934953689575195,,333.571044921875,20.102859497070312,,35.26884078979492
2020-10-13 00:00:00-04:00,78.26367950439453,215.67608642578125,7.5934953689575195,,331.39422607421875,20.02432632446289,,35.05646514892578
2020-10-14 00:00:00-04:00,78.08238220214844,213.7405548095703,7.586554050445557,,329.31195068359375,20.040040969848633,,35.08005905151367
2020-10-15 00:00:00-04:00,77.68434143066406,212.57928466796875,7.551846504211426,,328.9049377441406,20.008623123168945,,35.13511276245117
2020-10-16 00:00:00-04:00,78.2951431274414,212.57928466796875,7.5310258865356445,,328.70611572265625,20.000776290893555,,35.02500915527344
2020-10-19 00:00:00-04:00,76.40980529785156,207.31460571289062,7.5310258865356445,,323.7087097167969,19.937959671020508,,35.03287887573242
2020-10-20 00:00:00-04:00,77.46509552001953,207.73074340820312,7.551846504211426,,325.00537109375,20.01648712158203,,35.1744384765625
2020-10-21 00:00:00-04:00,79.2085952758789,207.87591552734375,7.5310258865356445,,324.39019775390625,20.008623123168945,,35.16657638549805
2020-10-22 00:00:00-04:00,80.24090576171875,207.96299743652344,7.517142295837402,,326.1695556640625,20.110708236694336,,35.11941146850586
2020-10-23 00:00:00-04:00,81.55540466308594,209.25982666015625,7.5102033615112305,,327.2769775390625,20.040040969848633,,35.15085220336914
2020-10-26 00:00:00-04:00,79.12368774414062,203.30804443359375,7.454672336578369,,321.2289123535156,19.945804595947266,,35.08005905151367
2020-10-27 00:00:00-04:00,79.85235595703125,206.37586975097656,7.4893798828125,,320.1214904785156,19.953657150268555,,35.04074478149414
